,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
6082,30/03/2020,30,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6083,29/03/2020,29,3,2020,3,0,Guyana,GY,GUY,779004.0,America
6084,28/03/2020,28,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6085,27/03/2020,27,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6086,26/03/2020,26,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6087,25/03/2020,25,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6088,24/03/2020,24,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6089,23/03/2020,23,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6090,22/03/2020,22,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6091,21/03/2020,21,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6092,20/03/2020,20,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6093,19/03/2020,19,3,2020,1,0,Guyana,GY,GUY,779004.0,America
6094,18/03/2020,18,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6095,17/03/2020,17,3,2020,0,0,Guyana,GY,GUY,779004.0,America
6096,16/03/2020,16,3,2020,3,0,Guyana,GY,GUY,779004.0,America
6097,13/03/2020,13,3,2020,1,1,Guyana,GY,GUY,779004.0,America
6098,05/05/2020,5,5,2020,15,3,Haiti,HT,HTI,11123176.0,America
6099,04/05/2020,4,5,2020,0,0,Haiti,HT,HTI,11123176.0,America
6100,03/05/2020,3,5,2020,0,0,Haiti,HT,HTI,11123176.0,America
6101,02/05/2020,2,5,2020,4,0,Haiti,HT,HTI,11123176.0,America
6102,01/05/2020,1,5,2020,5,2,Haiti,HT,HTI,11123176.0,America
6103,30/04/2020,30,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6104,29/04/2020,29,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6105,28/04/2020,28,4,2020,4,0,Haiti,HT,HTI,11123176.0,America
6106,27/04/2020,27,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6107,26/04/2020,26,4,2020,0,1,Haiti,HT,HTI,11123176.0,America
6108,25/04/2020,25,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6109,24/04/2020,24,4,2020,10,1,Haiti,HT,HTI,11123176.0,America
6110,23/04/2020,23,4,2020,4,0,Haiti,HT,HTI,11123176.0,America
6111,22/04/2020,22,4,2020,1,1,Haiti,HT,HTI,11123176.0,America
6112,21/04/2020,21,4,2020,10,0,Haiti,HT,HTI,11123176.0,America
6113,20/04/2020,20,4,2020,3,0,Haiti,HT,HTI,11123176.0,America
6114,19/04/2020,19,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6115,18/04/2020,18,4,2020,1,0,Haiti,HT,HTI,11123176.0,America
6116,17/04/2020,17,4,2020,2,0,Haiti,HT,HTI,11123176.0,America
6117,16/04/2020,16,4,2020,1,0,Haiti,HT,HTI,11123176.0,America
6118,15/04/2020,15,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6119,14/04/2020,14,4,2020,7,0,Haiti,HT,HTI,11123176.0,America
6120,13/04/2020,13,4,2020,0,1,Haiti,HT,HTI,11123176.0,America
6121,12/04/2020,12,4,2020,2,0,Haiti,HT,HTI,11123176.0,America
6122,11/04/2020,11,4,2020,1,0,Haiti,HT,HTI,11123176.0,America
6123,10/04/2020,10,4,2020,3,1,Haiti,HT,HTI,11123176.0,America
6124,09/04/2020,9,4,2020,2,0,Haiti,HT,HTI,11123176.0,America
6125,08/04/2020,8,4,2020,1,0,Haiti,HT,HTI,11123176.0,America
6126,07/04/2020,7,4,2020,3,1,Haiti,HT,HTI,11123176.0,America
6127,06/04/2020,6,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6128,05/04/2020,5,4,2020,3,0,Haiti,HT,HTI,11123176.0,America
6129,04/04/2020,4,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6130,03/04/2020,3,4,2020,2,0,Haiti,HT,HTI,11123176.0,America
6131,02/04/2020,2,4,2020,1,0,Haiti,HT,HTI,11123176.0,America
6132,01/04/2020,1,4,2020,0,0,Haiti,HT,HTI,11123176.0,America
6133,31/03/2020,31,3,2020,0,0,Haiti,HT,HTI,11123176.0,America
6134,30/03/2020,30,3,2020,7,0,Haiti,HT,HTI,11123176.0,America
6135,29/03/2020,29,3,2020,0,0,Haiti,HT,HTI,11123176.0,America
6136,28/03/2020,28,3,2020,0,0,Haiti,HT,HTI,11123176.0,America
6137,27/03/2020,27,3,2020,0,0,Haiti,HT,HTI,11123176.0,America
6138,26/03/2020,26,3,2020,1,0,Haiti,HT,HTI,11123176.0,America
6139,25/03/2020,25,3,2020,2,0,Haiti,HT,HTI,11123176.0,America
6140,24/03/2020,24,3,2020,3,0,Haiti,HT,HTI,11123176.0,America
6141,23/03/2020,23,3,2020,0,0,Haiti,HT,HTI,11123176.0,America
6142,22/03/2020,22,3,2020,0,0,Haiti,HT,HTI,11123176.0,America
6143,21/03/2020,21,3,2020,0,0,Haiti,HT,HTI,11123176.0,America
6144,20/03/2020,20,3,2020,2,0,Haiti,HT,HTI,11123176.0,America
6145,05/05/2020,5,5,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6146,04/05/2020,4,5,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6147,03/05/2020,3,5,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6148,02/05/2020,2,5,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6149,01/05/2020,1,5,2020,1,0,Holy_See,VA,VAT,1000.0,Europe
6150,30/04/2020,30,4,2020,1,0,Holy_See,VA,VAT,1000.0,Europe
6151,29/04/2020,29,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6152,28/04/2020,28,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6153,27/04/2020,27,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6154,26/04/2020,26,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6155,25/04/2020,25,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6156,24/04/2020,24,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6157,23/04/2020,23,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6158,22/04/2020,22,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6159,21/04/2020,21,4,2020,1,0,Holy_See,VA,VAT,1000.0,Europe
6160,20/04/2020,20,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6161,19/04/2020,19,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6162,18/04/2020,18,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6163,17/04/2020,17,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6164,16/04/2020,16,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6165,15/04/2020,15,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6166,14/04/2020,14,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6167,13/04/2020,13,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6168,12/04/2020,12,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6169,11/04/2020,11,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6170,10/04/2020,10,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6171,09/04/2020,9,4,2020,1,0,Holy_See,VA,VAT,1000.0,Europe
6172,08/04/2020,8,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6173,07/04/2020,7,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6174,06/04/2020,6,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6175,05/04/2020,5,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6176,04/04/2020,4,4,2020,1,0,Holy_See,VA,VAT,1000.0,Europe
6177,03/04/2020,3,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6178,02/04/2020,2,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6179,01/04/2020,1,4,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6180,31/03/2020,31,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6181,30/03/2020,30,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6182,29/03/2020,29,3,2020,1,0,Holy_See,VA,VAT,1000.0,Europe
6183,28/03/2020,28,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6184,27/03/2020,27,3,2020,4,0,Holy_See,VA,VAT,1000.0,Europe
6185,26/03/2020,26,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6186,25/03/2020,25,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6187,24/03/2020,24,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6188,23/03/2020,23,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6189,22/03/2020,22,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6190,21/03/2020,21,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6191,20/03/2020,20,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6192,19/03/2020,19,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6193,18/03/2020,18,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6194,17/03/2020,17,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6195,16/03/2020,16,3,2020,0,0,Holy_See,VA,VAT,1000.0,Europe
6196,07/03/2020,7,3,2020,1,0,Holy_See,VA,VAT,1000.0,Europe
6197,05/05/2020,5,5,2020,123,0,Honduras,HN,HND,9587522.0,America
6198,04/05/2020,4,5,2020,45,6,Honduras,HN,HND,9587522.0,America
6199,03/05/2020,3,5,2020,111,1,Honduras,HN,HND,9587522.0,America
6200,02/05/2020,2,5,2020,95,0,Honduras,HN,HND,9587522.0,America
6201,01/05/2020,1,5,2020,33,4,Honduras,HN,HND,9587522.0,America
6202,30/04/2020,30,4,2020,33,5,Honduras,HN,HND,9587522.0,America
6203,29/04/2020,29,4,2020,45,5,Honduras,HN,HND,9587522.0,America
6204,28/04/2020,28,4,2020,32,0,Honduras,HN,HND,9587522.0,America
6205,27/04/2020,27,4,2020,34,2,Honduras,HN,HND,9587522.0,America
6206,26/04/2020,26,4,2020,36,12,Honduras,HN,HND,9587522.0,America
6207,25/04/2020,25,4,2020,72,0,Honduras,HN,HND,9587522.0,America
6208,24/04/2020,24,4,2020,0,0,Honduras,HN,HND,9587522.0,America
6209,23/04/2020,23,4,2020,9,1,Honduras,HN,HND,9587522.0,America
6210,22/04/2020,22,4,2020,16,0,Honduras,HN,HND,9587522.0,America
6211,21/04/2020,21,4,2020,17,0,Honduras,HN,HND,9587522.0,America
6212,20/04/2020,20,4,2020,5,0,Honduras,HN,HND,9587522.0,America
6213,19/04/2020,19,4,2020,15,0,Honduras,HN,HND,9587522.0,America
6214,18/04/2020,18,4,2020,15,5,Honduras,HN,HND,9587522.0,America
6215,17/04/2020,17,4,2020,16,6,Honduras,HN,HND,9587522.0,America
6216,16/04/2020,16,4,2020,7,4,Honduras,HN,HND,9587522.0,America
6217,15/04/2020,15,4,2020,12,5,Honduras,HN,HND,9587522.0,America
6218,14/04/2020,14,4,2020,10,1,Honduras,HN,HND,9587522.0,America
6219,13/04/2020,13,4,2020,4,0,Honduras,HN,HND,9587522.0,America
6220,12/04/2020,12,4,2020,1,1,Honduras,HN,HND,9587522.0,America
6221,11/04/2020,11,4,2020,10,1,Honduras,HN,HND,9587522.0,America
6222,10/04/2020,10,4,2020,39,0,Honduras,HN,HND,9587522.0,America
6223,09/04/2020,9,4,2020,31,1,Honduras,HN,HND,9587522.0,America
6224,08/04/2020,8,4,2020,7,0,Honduras,HN,HND,9587522.0,America
6225,07/04/2020,7,4,2020,7,0,Honduras,HN,HND,9587522.0,America
6226,06/04/2020,6,4,2020,30,0,Honduras,HN,HND,9587522.0,America
6227,05/04/2020,5,4,2020,4,7,Honduras,HN,HND,9587522.0,America
6228,04/04/2020,4,4,2020,42,0,Honduras,HN,HND,9587522.0,America
6229,03/04/2020,3,4,2020,3,1,Honduras,HN,HND,9587522.0,America
6230,02/04/2020,2,4,2020,47,4,Honduras,HN,HND,9587522.0,America
6231,01/04/2020,1,4,2020,31,3,Honduras,HN,HND,9587522.0,America
6232,31/03/2020,31,3,2020,2,4,Honduras,HN,HND,9587522.0,America
6233,30/03/2020,30,3,2020,29,1,Honduras,HN,HND,9587522.0,America
6234,29/03/2020,29,3,2020,15,1,Honduras,HN,HND,9587522.0,America
6235,28/03/2020,28,3,2020,28,0,Honduras,HN,HND,9587522.0,America
6236,27/03/2020,27,3,2020,15,1,Honduras,HN,HND,9587522.0,America
6237,26/03/2020,26,3,2020,16,0,Honduras,HN,HND,9587522.0,America
6238,25/03/2020,25,3,2020,6,0,Honduras,HN,HND,9587522.0,America
6239,24/03/2020,24,3,2020,3,0,Honduras,HN,HND,9587522.0,America
6240,23/03/2020,23,3,2020,1,0,Honduras,HN,HND,9587522.0,America
6241,22/03/2020,22,3,2020,2,0,Honduras,HN,HND,9587522.0,America
6242,21/03/2020,21,3,2020,0,0,Honduras,HN,HND,9587522.0,America
6243,20/03/2020,20,3,2020,12,0,Honduras,HN,HND,9587522.0,America
6244,19/03/2020,19,3,2020,3,0,Honduras,HN,HND,9587522.0,America
6245,18/03/2020,18,3,2020,1,0,Honduras,HN,HND,9587522.0,America
6246,17/03/2020,17,3,2020,2,0,Honduras,HN,HND,9587522.0,America
6247,16/03/2020,16,3,2020,3,0,Honduras,HN,HND,9587522.0,America
6248,14/03/2020,14,3,2020,1,0,Honduras,HN,HND,9587522.0,America
6249,12/03/2020,12,3,2020,2,0,Honduras,HN,HND,9587522.0,America
6250,05/05/2020,5,5,2020,30,12,Hungary,HU,HUN,9768785.0,Europe
6251,04/05/2020,4,5,2020,37,11,Hungary,HU,HUN,9768785.0,Europe
6252,03/05/2020,3,5,2020,56,5,Hungary,HU,HUN,9768785.0,Europe
6253,02/05/2020,2,5,2020,79,12,Hungary,HU,HUN,9768785.0,Europe
6254,01/05/2020,1,5,2020,88,11,Hungary,HU,HUN,9768785.0,Europe
6255,30/04/2020,30,4,2020,48,12,Hungary,HU,HUN,9768785.0,Europe
6256,29/04/2020,29,4,2020,78,9,Hungary,HU,HUN,9768785.0,Europe
6257,28/04/2020,28,4,2020,66,11,Hungary,HU,HUN,9768785.0,Europe
6258,27/04/2020,27,4,2020,83,8,Hungary,HU,HUN,9768785.0,Europe
6259,26/04/2020,26,4,2020,57,10,Hungary,HU,HUN,9768785.0,Europe
6260,25/04/2020,25,4,2020,60,12,Hungary,HU,HUN,9768785.0,Europe
6261,24/04/2020,24,4,2020,99,25,Hungary,HU,HUN,9768785.0,Europe
6262,23/04/2020,23,4,2020,116,0,Hungary,HU,HUN,9768785.0,Europe
6263,22/04/2020,22,4,2020,70,12,Hungary,HU,HUN,9768785.0,Europe
6264,21/04/2020,21,4,2020,114,14,Hungary,HU,HUN,9768785.0,Europe
6265,20/04/2020,20,4,2020,68,10,Hungary,HU,HUN,9768785.0,Europe
6266,19/04/2020,19,4,2020,82,17,Hungary,HU,HUN,9768785.0,Europe
6267,18/04/2020,18,4,2020,71,16,Hungary,HU,HUN,9768785.0,Europe
6268,17/04/2020,17,4,2020,111,14,Hungary,HU,HUN,9768785.0,Europe
6269,16/04/2020,16,4,2020,73,8,Hungary,HU,HUN,9768785.0,Europe
6270,15/04/2020,15,4,2020,67,12,Hungary,HU,HUN,9768785.0,Europe
6271,14/04/2020,14,4,2020,54,13,Hungary,HU,HUN,9768785.0,Europe
6272,13/04/2020,13,4,2020,48,10,Hungary,HU,HUN,9768785.0,Europe
6273,12/04/2020,12,4,2020,100,14,Hungary,HU,HUN,9768785.0,Europe
6274,11/04/2020,11,4,2020,120,8,Hungary,HU,HUN,9768785.0,Europe
6275,10/04/2020,10,4,2020,210,11,Hungary,HU,HUN,9768785.0,Europe
6276,09/04/2020,9,4,2020,85,8,Hungary,HU,HUN,9768785.0,Europe
6277,08/04/2020,8,4,2020,78,11,Hungary,HU,HUN,9768785.0,Europe
6278,07/04/2020,7,4,2020,73,9,Hungary,HU,HUN,9768785.0,Europe
6279,06/04/2020,6,4,2020,11,4,Hungary,HU,HUN,9768785.0,Europe
6280,05/04/2020,5,4,2020,55,2,Hungary,HU,HUN,9768785.0,Europe
6281,04/04/2020,4,4,2020,55,6,Hungary,HU,HUN,9768785.0,Europe
6282,03/04/2020,3,4,2020,38,5,Hungary,HU,HUN,9768785.0,Europe
6283,02/04/2020,2,4,2020,60,1,Hungary,HU,HUN,9768785.0,Europe
6284,01/04/2020,1,4,2020,33,4,Hungary,HU,HUN,9768785.0,Europe
6285,31/03/2020,31,3,2020,45,1,Hungary,HU,HUN,9768785.0,Europe
6286,30/03/2020,30,3,2020,39,2,Hungary,HU,HUN,9768785.0,Europe
6287,29/03/2020,29,3,2020,65,2,Hungary,HU,HUN,9768785.0,Europe
6288,28/03/2020,28,3,2020,43,1,Hungary,HU,HUN,9768785.0,Europe
6289,27/03/2020,27,3,2020,39,0,Hungary,HU,HUN,9768785.0,Europe
6290,26/03/2020,26,3,2020,35,0,Hungary,HU,HUN,9768785.0,Europe
6291,25/03/2020,25,3,2020,39,2,Hungary,HU,HUN,9768785.0,Europe
6292,24/03/2020,24,3,2020,20,1,Hungary,HU,HUN,9768785.0,Europe
6293,23/03/2020,23,3,2020,36,3,Hungary,HU,HUN,9768785.0,Europe
6294,22/03/2020,22,3,2020,28,0,Hungary,HU,HUN,9768785.0,Europe
6295,21/03/2020,21,3,2020,18,3,Hungary,HU,HUN,9768785.0,Europe
6296,20/03/2020,20,3,2020,12,0,Hungary,HU,HUN,9768785.0,Europe
6297,19/03/2020,19,3,2020,23,0,Hungary,HU,HUN,9768785.0,Europe
6298,18/03/2020,18,3,2020,0,0,Hungary,HU,HUN,9768785.0,Europe
6299,17/03/2020,17,3,2020,11,0,Hungary,HU,HUN,9768785.0,Europe
6300,16/03/2020,16,3,2020,8,1,Hungary,HU,HUN,9768785.0,Europe
6301,15/03/2020,15,3,2020,6,0,Hungary,HU,HUN,9768785.0,Europe
6302,14/03/2020,14,3,2020,9,0,Hungary,HU,HUN,9768785.0,Europe
6303,13/03/2020,13,3,2020,3,0,Hungary,HU,HUN,9768785.0,Europe
6304,12/03/2020,12,3,2020,1,0,Hungary,HU,HUN,9768785.0,Europe
6305,11/03/2020,11,3,2020,3,0,Hungary,HU,HUN,9768785.0,Europe
6306,10/03/2020,10,3,2020,1,0,Hungary,HU,HUN,9768785.0,Europe
6307,09/03/2020,9,3,2020,1,0,Hungary,HU,HUN,9768785.0,Europe
6308,08/03/2020,8,3,2020,3,0,Hungary,HU,HUN,9768785.0,Europe
6309,07/03/2020,7,3,2020,2,0,Hungary,HU,HUN,9768785.0,Europe
6310,05/03/2020,5,3,2020,2,0,Hungary,HU,HUN,9768785.0,Europe
6311,05/05/2020,5,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6312,04/05/2020,4,5,2020,1,0,Iceland,IS,ISL,353574.0,Europe
6313,03/05/2020,3,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6314,02/05/2020,2,5,2020,1,0,Iceland,IS,ISL,353574.0,Europe
6315,01/05/2020,1,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6316,30/04/2020,30,4,2020,2,0,Iceland,IS,ISL,353574.0,Europe
6317,29/04/2020,29,4,2020,3,0,Iceland,IS,ISL,353574.0,Europe
6318,28/04/2020,28,4,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6319,27/04/2020,27,4,2020,2,0,Iceland,IS,ISL,353574.0,Europe
6320,26/04/2020,26,4,2020,1,0,Iceland,IS,ISL,353574.0,Europe
6321,25/04/2020,25,4,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6322,24/04/2020,24,4,2020,4,0,Iceland,IS,ISL,353574.0,Europe
6323,23/04/2020,23,4,2020,7,0,Iceland,IS,ISL,353574.0,Europe
6324,22/04/2020,22,4,2020,5,0,Iceland,IS,ISL,353574.0,Europe
6325,21/04/2020,21,4,2020,2,1,Iceland,IS,ISL,353574.0,Europe
6326,20/04/2020,20,4,2020,11,0,Iceland,IS,ISL,353574.0,Europe
6327,19/04/2020,19,4,2020,6,1,Iceland,IS,ISL,353574.0,Europe
6328,18/04/2020,18,4,2020,15,0,Iceland,IS,ISL,353574.0,Europe
6329,17/04/2020,17,4,2020,12,0,Iceland,IS,ISL,353574.0,Europe
6330,16/04/2020,16,4,2020,7,0,Iceland,IS,ISL,353574.0,Europe
6331,15/04/2020,15,4,2020,9,0,Iceland,IS,ISL,353574.0,Europe
6332,14/04/2020,14,4,2020,10,0,Iceland,IS,ISL,353574.0,Europe
6333,13/04/2020,13,4,2020,12,0,Iceland,IS,ISL,353574.0,Europe
6334,12/04/2020,12,4,2020,14,1,Iceland,IS,ISL,353574.0,Europe
6335,11/04/2020,11,4,2020,27,1,Iceland,IS,ISL,353574.0,Europe
6336,10/04/2020,10,4,2020,32,0,Iceland,IS,ISL,353574.0,Europe
6337,09/04/2020,9,4,2020,30,0,Iceland,IS,ISL,353574.0,Europe
6338,08/04/2020,8,4,2020,24,0,Iceland,IS,ISL,353574.0,Europe
6339,07/04/2020,7,4,2020,76,2,Iceland,IS,ISL,353574.0,Europe
6340,06/04/2020,6,4,2020,69,0,Iceland,IS,ISL,353574.0,Europe
6341,05/04/2020,5,4,2020,53,0,Iceland,IS,ISL,353574.0,Europe
6342,04/04/2020,4,4,2020,45,0,Iceland,IS,ISL,353574.0,Europe
6343,03/04/2020,3,4,2020,99,2,Iceland,IS,ISL,353574.0,Europe
6344,02/04/2020,2,4,2020,85,0,Iceland,IS,ISL,353574.0,Europe
6345,01/04/2020,1,4,2020,49,0,Iceland,IS,ISL,353574.0,Europe
6346,31/03/2020,31,3,2020,66,0,Iceland,IS,ISL,353574.0,Europe
6347,30/03/2020,30,3,2020,57,0,Iceland,IS,ISL,353574.0,Europe
6348,29/03/2020,29,3,2020,73,0,Iceland,IS,ISL,353574.0,Europe
6349,28/03/2020,28,3,2020,88,0,Iceland,IS,ISL,353574.0,Europe
6350,27/03/2020,27,3,2020,65,0,Iceland,IS,ISL,353574.0,Europe
6351,26/03/2020,26,3,2020,89,0,Iceland,IS,ISL,353574.0,Europe
6352,25/03/2020,25,3,2020,60,0,Iceland,IS,ISL,353574.0,Europe
6353,24/03/2020,24,3,2020,20,1,Iceland,IS,ISL,353574.0,Europe
6354,23/03/2020,23,3,2020,95,0,Iceland,IS,ISL,353574.0,Europe
6355,22/03/2020,22,3,2020,64,0,Iceland,IS,ISL,353574.0,Europe
6356,21/03/2020,21,3,2020,79,0,Iceland,IS,ISL,353574.0,Europe
6357,20/03/2020,20,3,2020,80,1,Iceland,IS,ISL,353574.0,Europe
6358,19/03/2020,19,3,2020,3,0,Iceland,IS,ISL,353574.0,Europe
6359,18/03/2020,18,3,2020,48,0,Iceland,IS,ISL,353574.0,Europe
6360,17/03/2020,17,3,2020,21,0,Iceland,IS,ISL,353574.0,Europe
6361,16/03/2020,16,3,2020,40,0,Iceland,IS,ISL,353574.0,Europe
6362,15/03/2020,15,3,2020,21,0,Iceland,IS,ISL,353574.0,Europe
6363,14/03/2020,14,3,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6364,13/03/2020,13,3,2020,32,0,Iceland,IS,ISL,353574.0,Europe
6365,12/03/2020,12,3,2020,15,0,Iceland,IS,ISL,353574.0,Europe
6366,11/03/2020,11,3,2020,5,0,Iceland,IS,ISL,353574.0,Europe
6367,10/03/2020,10,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe
6368,09/03/2020,9,3,2020,2,0,Iceland,IS,ISL,353574.0,Europe
6369,08/03/2020,8,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe
6370,07/03/2020,7,3,2020,8,0,Iceland,IS,ISL,353574.0,Europe
6371,06/03/2020,6,3,2020,9,0,Iceland,IS,ISL,353574.0,Europe
6372,05/03/2020,5,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe
6373,04/03/2020,4,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe
6374,03/03/2020,3,3,2020,3,0,Iceland,IS,ISL,353574.0,Europe
6375,02/03/2020,2,3,2020,2,0,Iceland,IS,ISL,353574.0,Europe
6376,01/03/2020,1,3,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6377,29/02/2020,29,2,2020,1,0,Iceland,IS,ISL,353574.0,Europe
6378,28/02/2020,28,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6379,27/02/2020,27,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6380,26/02/2020,26,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6381,25/02/2020,25,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6382,24/02/2020,24,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6383,23/02/2020,23,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6384,22/02/2020,22,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6385,21/02/2020,21,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6386,20/02/2020,20,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6387,19/02/2020,19,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6388,18/02/2020,18,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6389,17/02/2020,17,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6390,16/02/2020,16,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6391,15/02/2020,15,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6392,14/02/2020,14,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6393,13/02/2020,13,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6394,12/02/2020,12,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6395,11/02/2020,11,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6396,10/02/2020,10,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6397,09/02/2020,9,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6398,08/02/2020,8,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6399,07/02/2020,7,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6400,06/02/2020,6,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6401,05/02/2020,5,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6402,04/02/2020,4,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6403,03/02/2020,3,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6404,02/02/2020,2,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6405,01/02/2020,1,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6406,31/01/2020,31,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6407,30/01/2020,30,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6408,29/01/2020,29,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6409,28/01/2020,28,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6410,27/01/2020,27,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6411,26/01/2020,26,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6412,25/01/2020,25,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6413,24/01/2020,24,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
6414,23/01/2020,23,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe
